idhh	idperson	idmother	idfather	idpartner	idorighh	idorigperson	xhh_s	xhh	dag	dgn	dec	dwt	dms	dhh	ddi	deh	dct	dcz	dur	les	loc	lfo	lcs	lindi	lindi01	yem	yse	yag	ytn	yds	bsa_s	boa_s	bed_s	tscee_s	tscer_s	ttn_s	ttb01_s	ttb02_s	ttb_s	tin_s	tva_s	arf	aec	sel_s	spl	splpf	ses	ses01	ses02	ils_head	ils_earns	ils_origy	ils_tax	ils_sicee	ils_sicse	ils_sicer	ils_pen	ils_benmt	ils_bennt	ils_benki	ils_ben	ils_dispy	ils_dispy_pf	ils_dispyki	ils_taxind	ils_sic	ils_bch	ils_bsa	ils_bsu	ils_bdi	ils_bun	ils_bag	ils_dispyx	ils_dispyx_pf	ils_con	ils_con_pf	ils_coicop01	ils_coicop02	ils_coicop03	ils_coicop04	ils_coicop05	ils_coicop06	ils_coicop07	ils_coicop08	ils_coicop09	ils_coicop10	ils_coicop11	ils_coicop12	il_exp_vat	tu_household_dv_HeadID	tu_household_dv_IsDependentChild	tu_household_dv_IsLoneParent	tu_household_dv_IsPartner
595	59501	0	0	0	595	59501	143,89	182,19	42	1	0	291,21	1	1	0	2	101	1	0	2	8	0	0	6	7,26	0	398,48	0	561,06	529,67	165	0	0	0	0	0	398,48	0	398,48	72,12	17,12	1	1	1	145,1	131,8	0,9	1	1	1	398,48	398,48	72,12	0	0	0	0	165	0	0	165	491,36	474,24	491,36	17,12	0	0	165	0	0	0	0	491,36	474,24	143,89	126,77	43,06	0,56	16,14	11,68	10,94	15,51	17,35	1,12	3,61	0	23,03	0,31	106,99	59501	0	0	0
596	59601	0	0	59602	596	59601	1080,27	1018,57	53	1	0	1596,24	1	1	0	3	101	1	1	3	6	1	0	1	1,21	1122,14	0	0	0	765,33	0	0	0	56,11	112,21	0	0	1122,14	1066,03	239,01	95,58	1	2	0	145,1	131,8	4	4	2	1	1122,14	1122,14	239,01	56,11	0	112,21	0	0	0	0	0	827,03	731,44	827,03	95,58	168,32	0	0	0	0	0	0	827,03	731,44	1080,27	984,69	276,89	2,64	86,3	55,33	51,8	69,63	110,23	5,34	17	0	142,33	1,48	597,38	59601	0	0	0
596	59602	0	0	59601	596	59602	0	0	48	0	0	1596,24	1	0	0	3	101	1	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59601	0	0	1
596	59603	59602	59601	0	596	59603	0	0	24	0	5	1596,24	1	0	0	3	101	1	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59601	0	0	0
596	59604	59602	59601	0	596	59604	0	0	22	0	0	1596,24	1	0	0	3	101	1	1	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59601	0	0	0
597	59701	0	0	59702	597	59701	1103,44	1059,19	53	1	0	226,8	2	1	0	3	101	1	0	2	6	0	0	1	1,21	0	758,84	152,15	1280,98	658,78	0	0	0	0	0	0	885,99	0	885,99	194	100,21	2	1	0	145,1	131,8	6,05	6	2,45	1	910,99	910,99	194	0	0	0	0	0	0	0	0	716,99	616,78	716,99	100,21	0	0	0	0	0	0	0	716,99	616,78	1103,44	1003,23	322,92	2,94	72,35	61,8	57,83	56,63	106,58	5,97	18,99	0	147,73	1,66	626,34	59701	0	0	0
597	59702	0	0	59701	597	59702	0	0	41	0	0	226,8	2	0	0	2	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59701	0	0	1
597	59703	59702	59701	0	597	59703	0	0	23	0	0	226,8	1	0	0	3	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59701	0	0	0
597	59704	59702	59701	59706	597	59704	0	0	19	1	0	226,8	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59701	0	0	0
597	59705	59702	59701	0	597	59705	0	0	16	1	3	226,8	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59701	1	0	0
597	59706	0	0	59704	597	59706	0	0	18	0	0	226,8	1	0	0	3	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59701	0	0	0
598	59801	0	0	0	598	59801	778,39	719,27	54	1	0	171,59	5	1	0	2	101	1	0	3	6	0	0	1	1,21	706,12	0	0	0	646,99	0	0	0	0	0	0	0	0	0	0	66,46	1	3	0	145,1	131,8	0,9	1	1	1	706,12	706,12	0	0	0	0	0	0	0	0	0	706,12	639,66	706,12	66,46	0	0	0	0	0	0	0	706,12	639,66	778,39	711,94	179,04	2,14	63,05	44,57	41,7	64,92	65,44	4,3	13,71	0	91,63	1,19	415,35	59801	0	0	0
599	59901	0	0	0	599	59901	813,84	843,31	62	0	0	118,1	1	1	0	5	101	1	0	7	-1	-1	0	0	0	0	0	491,79	0	370,7	0	0	0	0	0	0	466,79	0	466,79	89,2	77,72	2	2	0	145,1	131,8	5,9	7	2,65	1	491,79	491,79	89,2	0	0	0	0	0	0	0	0	402,59	324,87	402,59	77,72	0	0	0	0	0	0	0	402,59	324,87	813,84	736,13	266,61	2,22	56,82	46,64	43,66	40,38	76,54	4,5	14,36	0	128,04	1,24	485,73	59901	0	0	0
599	59902	0	0	0	599	59902	0	0	85	1	0	118,1	1	0	1	2	101	1	0	8	-1	-1	0	0	0	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	90	0	0	90	90	90	90	0	0	0	90	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59901	0	0	0
599	59903	0	0	0	599	59903	0	0	70	1	0	118,1	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	90	0	0	90	90	90	90	0	0	0	90	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59901	0	0	0
599	59904	0	0	0	599	59904	0	0	68	0	0	118,1	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	90	0	0	90	90	90	90	0	0	0	90	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59901	0	0	0
599	59905	0	0	0	599	59905	0	0	65	0	0	118,1	1	0	0	3	101	1	0	2	6	1	0	1	1,21	0	250,44	0	533,6	298,1	0	0	0	0	0	0	250,44	0	250,44	35,11	0	0	0	0	145,1	131,8	0	0	0	0	250,44	250,44	35,11	0	0	0	0	0	0	0	0	215,33	215,33	215,33	0	0	0	0	0	0	0	0	215,33	215,33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59901	0	0	0
599	59906	0	0	0	599	59906	0	0	60	0	0	118,1	1	0	0	5	101	1	0	1	9	0	0	1	1,21	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	90	0	0	90	90	90	90	0	0	0	90	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59901	0	0	0
599	59907	0	0	0	599	59907	0	0	20	1	3	118,1	1	0	0	1	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59901	0	0	0
600	60001	0	0	60002	600	60001	316,03	367,13	40	1	0	193,93	2	1	0	3	101	1	0	2	6	0	0	1	1,21	0	167,56	0	261,79	568,9	386	0	0	0	0	7,85	0	0	0	0	34,49	2	2	1	145,1	131,8	3,75	4	2	1	167,56	167,56	7,85	0	0	0	0	386	0	0	386	545,71	511,21	545,71	34,49	0	0	386	0	0	0	0	545,71	511,21	316,03	281,53	102,4	1,05	30,6	21,95	20,55	24,27	35,89	2,12	6,77	0	49,19	0,59	215,59	60001	0	0	0
600	60002	0	0	60001	600	60002	0	0	38	0	0	193,93	2	0	0	3	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60001	0	0	1
600	60003	60002	60001	0	600	60003	0	0	17	1	3	193,93	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60001	1	0	0
600	60004	60002	60001	0	600	60004	0	0	15	0	3	193,93	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60001	1	0	0
601	60101	0	0	60102	601	60101	1373,86	1280,68	72	1	0	493,09	2	1	1	0	101	1	0	3	5	1	1	10	12,09	937,92	0	0	0	645,06	0	0	0	46,9	93,79	0	0	937,92	891,03	195,26	121,57	1	3	0	145,1	131,8	5,35	6	2,45	1	937,92	937,92	195,26	46,9	0	93,79	0	0	0	0	0	695,77	574,21	695,77	121,57	140,69	0	0	0	0	0	0	695,77	574,21	1373,86	1252,3	363,82	3,41	88,41	71,33	66,76	73,07	123,51	6,88	21,95	0	202,27	1,9	759,79	60101	0	0	0
601	60102	0	0	60101	601	60102	0	0	62	0	0	493,09	2	0	0	2	101	1	0	7	-1	-1	0	0	0	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	90	0	0	90	90	90	90	0	0	0	90	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60101	0	0	1
601	60103	60102	60101	0	601	60103	0	0	40	1	0	493,09	2	0	0	3	101	1	0	3	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60101	0	1	0
601	60104	60102	60101	0	601	60104	0	0	35	1	0	493,09	1	0	1	2	101	1	0	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60101	0	0	0
601	60105	60102	60101	0	601	60105	0	0	34	1	0	493,09	1	0	0	2	101	1	0	3	5	1	1	10	12,09	944,06	0	0	0	649,07	0	0	0	47,2	94,41	0	0	944,06	896,86	196,71	0	0	0	0	145,1	131,8	0	0	0	0	944,06	944,06	196,71	47,2	0	94,41	0	0	0	0	0	700,14	700,14	700,14	0	141,61	0	0	0	0	0	0	700,14	700,14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60101	0	0	0
601	60106	0	60103	0	601	60106	0	0	13	1	2	493,09	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60101	1	0	0
602	60201	0	0	60202	602	60201	3277,33	3021,46	45	1	0	493,09	2	1	0	5	101	1	0	3	1	1	1	9	10,88	2341,62	0	0	0	1561,45	0	0	0	117,08	234,16	0	0	2341,62	2224,54	528,64	280,01	3	3	0	145,1	131,8	5,65	6	2,45	1	2341,62	2341,62	528,64	117,08	0	234,16	0	0	0	0	0	1695,91	1415,89	1695,91	280,01	351,24	0	0	0	0	0	0	1695,91	1415,89	3277,33	2997,31	881,4	8,06	215,41	168,91	158,13	201,44	290,79	16,3	51,93	0	448,83	4,51	1750,09	60201	0	0	0
602	60202	0	0	60201	602	60202	0	0	41	0	0	493,09	2	0	0	5	101	1	0	3	2	1	1	10	12,09	1297,86	0	0	0	880,04	0	0	0	64,89	129,79	0	0	1297,86	1232,97	280,74	0	0	0	0	145,1	131,8	0	0	0	0	1297,86	1297,86	280,74	64,89	0	129,79	0	0	0	0	0	952,22	952,22	952,22	0	194,68	0	0	0	0	0	0	952,22	952,22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60201	0	0	1
602	60203	60202	60201	0	602	60203	0	0	23	0	0	493,09	1	0	0	5	101	1	0	3	3	1	0	4	4,84	1380,8	0	0	0	934,19	0	0	0	69,04	138,08	0	0	1380,8	1311,76	300,44	0	0	0	0	145,1	131,8	0	0	0	0	1380,8	1380,8	300,44	69,04	0	138,08	0	0	0	0	0	1011,32	1011,32	1011,32	0	207,12	0	0	0	0	0	0	1011,32	1011,32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60201	0	0	0
602	60204	60202	60201	0	602	60204	0	0	19	0	5	493,09	1	0	0	3	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60201	0	0	0
602	60205	60202	60201	0	602	60205	0	0	14	0	3	493,09	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60201	1	0	0
602	60206	60202	60201	0	602	60206	0	0	9	0	2	493,09	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60201	1	0	0
603	60301	0	0	0	603	60301	949,62	895,68	64	1	0	399,18	1	1	0	2	101	1	0	3	6	1	0	1	1,21	992,11	0	0	0	680,44	0	0	0	49,61	99,21	0	0	992,11	942,51	208,13	83,73	2	2	0	145,1	131,8	0,8	1	1	1	992,11	992,11	208,13	49,61	0	99,21	0	0	0	0	0	734,38	650,65	734,38	83,73	148,82	0	0	0	0	0	0	734,38	650,65	949,62	865,89	220,67	2,73	67,43	57,11	53,47	76,65	94,36	5,51	17,56	0	111,66	1,53	523,3	60301	0	0	0
604	60401	0	0	0	604	60401	546,09	597,26	48	0	0	399,18	3	1	0	3	101	1	0	2	9	0	0	12	14,51	0	0	0	0	423,22	386	0	0	0	0	0	0	0	0	0	57,36	3	3	1	145,1	131,8	2,95	3	1,73	1	0	0	0	0	0	0	0	386	0	0	386	386	328,64	386	57,36	0	0	386	0	0	0	0	386	328,64	546,09	488,73	152,11	1,84	49,45	38,63	36,16	37,24	57,89	3,73	11,89	0	81,98	1,03	358,49	60401	0	1	0
604	60402	60401	0	0	604	60402	0	0	21	0	5	399,18	1	0	0	3	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60401	0	0	0
604	60403	60401	0	0	604	60403	0	0	15	0	3	399,18	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60401	1	0	0
605	60501	0	0	60502	605	60501	117,97	150,29	80	1	0	598,42	1	1	1	0	101	1	0	8	-1	-1	0	0	0	0	0	0	0	483,68	356	90	0	0	0	0	0	0	0	0	14,1	1	2	1	145,1	131,8	1,6	2	1,41	1	0	0	0	0	0	0	0	446	0	0	446	446	431,9	446	14,1	0	0	446	0	0	0	0	446	431,9	117,97	103,87	35,28	0,48	12,19	10,14	9,48	11,62	14,8	0,98	3,12	0	18,64	0,27	88,14	60501	0	0	0
605	60502	0	0	60501	605	60502	0	0	88	0	0	598,42	1	0	0	0	101	1	0	7	-1	-1	0	0	0	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	90	0	0	90	90	90	90	0	0	0	90	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60501	0	0	1
606	60601	0	0	0	606	60601	755,54	712,19	27	1	0	598,42	1	1	0	3	101	1	0	3	6	1	0	1	1,21	814,56	0	0	0	564,53	0	0	0	40,73	81,46	0	0	814,56	773,83	165,96	66,67	2	2	0	145,1	131,8	1,1	1	1	1	814,56	814,56	165,96	40,73	0	81,46	0	0	0	0	0	607,87	541,2	607,87	66,67	122,18	0	0	0	0	0	0	607,87	541,2	755,54	688,87	174,98	2,08	60,1	43,56	40,77	56,4	71,12	4,21	13,41	0	93,09	1,16	416,7	60601	0	0	0
607	60701	0	0	60702	607	60701	746,08	809,62	57	1	0	635,99	1	1	0	3	101	1	0	2	6	0	0	1	1,21	0	622,33	227	822,76	734,29	0	0	0	0	0	0	824,33	0	824,33	178,58	76,63	1	2	0	145,1	131,8	2,9	3	1,73	1	849,33	849,33	178,58	0	0	0	0	0	0	0	0	670,75	594,12	670,75	76,63	0	0	0	0	0	0	0	670,75	594,12	746,08	669,45	215,96	2,2	71,4	45,95	43,01	59,35	77,76	4,44	14,12	0	116,28	1,22	478,93	60701	0	0	0
607	60702	0	0	60701	607	60702	0	0	52	0	0	635,99	1	0	0	2	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60701	0	0	1
607	60703	60702	60701	0	607	60703	0	0	26	1	0	635,99	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60701	0	0	0
608	60801	0	0	0	608	60801	893,41	893,64	40	0	0	2257,43	3	1	0	3	101	1	1	2	9	0	0	4	4,84	0	287,36	0	708,41	242,05	0	0	0	0	0	0	287,36	0	287,36	44,34	85,51	1	2	0	145,1	131,8	5,35	7	2,65	1	287,36	287,36	44,34	0	0	0	0	0	0	0	0	243,02	157,52	243,02	85,51	0	0	0	0	0	0	0	243,02	157,52	893,41	807,9	224,9	2,47	59,98	51,74	48,42	57,13	101,06	5	15,92	0	146,8	1,39	534,42	60801	0	1	0
608	60802	60801	0	60806	608	60802	0	0	22	1	0	2257,43	1	0	0	3	101	1	1	3	9	0	0	3	3,63	318,85	0	0	0	292,15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	318,85	318,85	0	0	0	0	0	0	0	0	0	318,85	318,85	318,85	0	0	0	0	0	0	0	0	318,85	318,85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60801	0	0	0
608	60803	60801	0	0	608	60803	0	0	16	0	3	2257,43	1	0	0	1	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60801	1	0	0
608	60804	60801	0	0	608	60804	0	0	9	1	2	2257,43	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60801	1	0	0
608	60805	60801	0	0	608	60805	0	0	1	1	0	2257,43	1	0	0	0	101	1	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60801	1	0	0
608	60806	0	0	60802	608	60806	0	0	20	0	0	2257,43	1	0	0	3	101	1	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60801	0	0	0
608	60807	60801	0	0	608	60807	0	0	2	1	0	2257,43	1	0	0	0	101	1	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60801	1	0	0
609	60901	0	0	60902	609	60901	568,89	601,21	83	1	0	277,8	2	1	1	2	101	1	0	8	-1	-1	0	0	0	0	0	0	0	483,68	356	90	0	0	0	0	0	0	0	0	56,23	2	1	1	145,1	131,8	1,6	2	1,41	1	0	0	0	0	0	0	0	446	0	0	446	446	389,77	446	56,23	0	0	446	0	0	0	0	446	389,77	568,89	512,66	142,28	1,84	47,57	38,37	35,93	48,93	56,15	3,71	11,82	0	82,81	1,02	351,43	60901	0	0	0
609	60902	0	0	60901	609	60902	0	0	80	0	0	277,8	2	0	0	2	101	1	0	7	-1	-1	0	0	0	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	90	0	0	90	90	90	90	0	0	0	90	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60901	0	0	1
610	61001	0	0	61002	610	61001	335,2	400,32	33	1	0	454,99	2	1	0	2	101	1	0	3	6	0	0	1	1,21	0	0	0	0	423,22	386	0	0	0	0	0	0	0	0	0	36,82	1	3	1	145,1	131,8	3,85	5	2,24	1	0	0	0	0	0	0	0	386	0	0	386	386	349,18	386	36,82	0	0	386	0	0	0	0	386	349,18	335,2	298,38	111,99	1,1	30,79	22,94	21,49	29,35	40,1	2,22	7,05	0	55,17	0,61	230,1	61001	0	0	0
610	61002	0	0	61001	610	61002	0	0	30	0	0	454,99	2	0	0	2	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61001	0	0	1
610	61003	61002	61001	0	610	61003	0	0	14	1	3	454,99	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61001	1	0	0
610	61004	61002	61001	0	610	61004	0	0	12	0	2	454,99	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61001	1	0	0
610	61005	61002	61001	0	610	61005	0	0	2	0	0	454,99	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61001	1	0	0
611	61101	0	0	0	611	61101	702,88	623,34	55	1	0	454,99	3	1	0	2	101	1	0	3	6	0	0	1	1,21	949,89	0	0	0	870,36	0	0	0	0	0	0	0	0	0	0	58,44	2	2	0	145,1	131,8	0,9	1	1	1	949,89	949,89	0	0	0	0	0	0	0	0	0	949,89	891,46	949,89	58,44	0	0	0	0	0	0	0	949,89	891,46	702,88	644,44	149,9	1,96	57,87	41,22	38,57	53,79	58,11	3,98	12,67	0	70,1	1,1	365,23	61101	0	0	0
