idhh	idperson	idmother	idfather	idpartner	idorighh	idorigperson	xhh_s	xhh	dag	dgn	dec	dwt	dms	dhh	ddi	deh	dct	dcz	dur	les	loc	lfo	lcs	lindi	lindi01	yem	yse	yag	ytn	yds	bsa_s	boa_s	bed_s	tscee_s	tscer_s	ttn_s	ttb01_s	ttb02_s	ttb_s	tin_s	tva_s	arf	aec	sel_s	spl	splpf	ses	ses01	ses02	ils_head	ils_earns	ils_origy	ils_tax	ils_sicee	ils_sicse	ils_sicer	ils_pen	ils_benmt	ils_bennt	ils_benki	ils_ben	ils_dispy	ils_dispy_pf	ils_dispyki	ils_taxind	ils_sic	ils_bch	ils_bsa	ils_bsu	ils_bdi	ils_bun	ils_bag	ils_dispyx	ils_dispyx_pf	ils_con	ils_con_pf	ils_coicop01	ils_coicop02	ils_coicop03	ils_coicop04	ils_coicop05	ils_coicop06	ils_coicop07	ils_coicop08	ils_coicop09	ils_coicop10	ils_coicop11	ils_coicop12	il_exp_vat	tu_household_dv_HeadID	tu_household_dv_IsDependentChild	tu_household_dv_IsLoneParent	tu_household_dv_IsPartner
475	47503	47502	47501	0	475	47503	0	0	14	1	3	533,12	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47501	1	0	0
475	47504	47502	47501	0	475	47504	0	0	10	1	2	533,12	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47501	1	0	0
475	47505	47502	47501	0	475	47505	0	0	8	0	2	533,12	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47501	1	0	0
475	47506	47502	47501	0	475	47506	0	0	1	1	0	533,12	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47501	1	0	0
476	47601	0	0	0	476	47601	424,76	424,76	56	1	0	279,72	3	1	0	3	101	1	0	3	6	0	0	1	1	567,27	0	0	0	567,27	0	0	0	0	0	0	0	0	0	0	39,49	1	3	0	120	109	0,9	1	1	1	567,27	567,27	0	0	0	0	0	0	0	0	0	567,27	527,78	567,27	39,49	0	0	0	0	0	0	0	567,27	527,78	424,76	385,27	101,56	1,28	32,68	26,49	23,79	33,6	40,41	2,45	7,81	0	59,39	0,68	246,81	47601	0	0	0
477	47701	47704	0	47702	477	47701	501,8	555,16	33	1	0	279,72	1	1	0	3	101	1	0	2	6	1	0	1	1	0	408,64	0	724	386,92	0	0	0	0	0	0	408,64	0	408,64	75,08	51,04	3	3	0	120	109	3,15	4	2	1	408,64	408,64	75,08	0	0	0	0	0	0	0	0	333,56	282,52	333,56	51,04	0	0	0	0	0	0	0	333,56	282,52	501,8	450,76	150,17	1,53	39,8	31,69	28,46	35,4	51,49	2,94	9,37	0	88,51	0,81	319,02	47701	0	0	0
477	47702	0	0	47701	477	47702	0	0	26	0	0	279,72	1	0	0	3	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47701	0	0	1
477	47703	47702	47701	0	477	47703	0	0	3	0	0	279,72	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47701	1	0	0
477	47704	0	0	0	477	47704	0	0	68	0	0	279,72	5	0	0	2	101	1	0	4	-1	-1	0	0	0	0	0	0	0	70	0	70	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	70	0	0	70	70	70	70	0	0	0	70	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47701	0	0	0
478	47801	0	0	47802	478	47801	733,57	733,57	49	1	0	279,72	1	1	0	2	101	1	0	3	6	1	0	1	1	571,65	0	0	0	434,38	0	0	0	28,58	57,17	0	0	571,65	543,07	108,68	68,9	3	3	0	120	109	4,35	5	2,24	1	571,65	571,65	108,68	28,58	0	57,17	0	0	0	0	0	434,38	365,48	434,38	68,9	85,75	0	0	0	0	0	0	434,38	365,48	733,57	664,67	196,75	2,15	48,97	44,49	39,95	47,38	78,89	4,12	13,12	0	103,51	1,14	430,63	47801	0	0	0
478	47802	0	0	47801	478	47802	0	0	42	0	0	279,72	1	0	0	2	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47801	0	0	1
478	47803	47802	47801	47805	478	47803	0	0	19	1	3	279,72	1	0	0	1	101	1	0	3	6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47801	0	0	0
478	47804	47802	47801	0	478	47804	0	0	7	1	1	279,72	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47801	1	0	0
478	47805	0	0	47803	478	47805	0	0	17	0	0	279,72	1	0	0	3	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47801	1	0	0
479	47901	0	0	0	479	47901	491,81	490,56	42	0	0	143,36	3	1	0	3	101	1	0	1	5	0	0	4	4	0	0	68,44	0	417,1	350	0	0	0	0	0	43,44	0	43,44	0,09	46,52	3	1	1	120	109	2,95	3	1,73	1	68,44	68,44	0,09	0	0	0	0	350	0	0	350	418,35	371,83	418,35	46,52	0	0	350	0	0	0	0	418,35	371,83	491,81	445,29	127,34	1,37	37,33	28,47	25,56	36,4	45,51	2,64	8,4	0	75,53	0,73	290,75	47901	0	1	0
479	47902	47901	0	0	479	47902	0	0	19	1	0	143,36	1	0	0	3	101	1	0	3	6	0	0	1	1	212,6	0	0	0	212,6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	212,6	212,6	0	0	0	0	0	0	0	0	0	212,6	212,6	212,6	0	0	0	0	0	0	0	0	212,6	212,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47901	0	0	0
479	47903	47901	0	0	479	47903	0	0	13	1	3	143,36	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47901	1	0	0
480	48001	0	0	48002	480	48001	795,85	789,61	64	1	0	364,2	1	1	0	2	101	1	0	3	6	1	0	1	1	416,25	0	306,63	0	553,63	0	0	0	20,81	41,63	0	281,63	416,25	677,07	142,18	74,69	3	2	0	120	109	5,4	6	2,45	1	722,88	722,88	142,18	20,81	0	41,63	0	0	0	0	0	559,88	485,2	559,88	74,69	62,44	0	0	0	0	0	0	559,88	485,2	795,85	721,17	237,81	2,07	56,52	42,94	38,56	40,6	74,46	3,98	12,66	0	132,28	1,1	466,79	48001	0	0	0
480	48002	0	0	48001	480	48002	0	0	45	0	0	364,2	1	0	0	2	101	1	0	1	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48001	0	0	1
480	48003	48002	48001	0	480	48003	0	0	18	0	3	364,2	1	0	0	1	101	1	0	1	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48001	0	0	0
480	48004	48002	48001	0	480	48004	0	0	16	0	3	364,2	1	0	0	1	101	1	0	1	9	0	0	1	1	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48001	1	0	0
480	48005	48002	48001	0	480	48005	0	0	14	0	3	364,2	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48001	1	0	0
480	48006	48002	48001	0	480	48006	0	0	12	0	2	364,2	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48001	1	0	0
481	48101	0	0	0	481	48101	844,27	844,27	67	1	0	364,2	3	1	0	2	101	1	0	2	6	0	0	1	1	0	690,7	0	879,3	545,11	0	0	0	0	0	0	690,7	0	690,7	145,59	78,29	3	2	0	120	109	0,8	1	1	1	690,7	690,7	145,59	0	0	0	0	0	0	0	0	545,11	466,81	545,11	78,29	0	0	0	0	0	0	0	545,11	466,81	844,27	765,97	208,41	2,74	67,05	56,8	51,01	62,58	78,04	5,26	16,76	0	100,04	1,45	489,34	48101	0	0	0
482	48201	0	0	0	482	48201	457,69	457,69	87	0	0	2377,03	3	1	1	0	101	1	1	8	-1	-1	0	0	0	0	0	0	0	70	0	70	0	0	0	0	0	0	0	0	41,85	3	2	0	120	109	1,75	2	1,41	1	0	0	0	0	0	0	0	70	0	0	70	70	28,15	70	41,85	0	0	70	0	0	0	0	70	28,15	457,69	415,84	115,72	1,46	39,48	30,29	27,21	35,1	41,55	2,81	8,94	0	51,17	0,78	261,55	48201	0	0	0
482	48202	0	0	0	482	48202	0	0	36	1	0	2377,03	3	0	0	3	101	1	1	3	7	0	0	3	3	559,52	0	0	0	559,52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	559,52	559,52	0	0	0	0	0	0	0	0	0	559,52	559,52	559,52	0	0	0	0	0	0	0	0	559,52	559,52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48201	0	0	0
483	48301	0	0	48302	483	48301	1504	1504	52	1	0	2377,03	2	1	0	3	101	1	1	3	6	1	1	9	9	448,95	0	0	0	346,96	0	0	0	22,45	44,9	0	0	448,95	426,5	79,54	139,17	2	2	0	120	109	2,9	3	1,73	1	448,95	448,95	79,54	22,45	0	44,9	0	0	0	0	0	346,96	207,79	346,96	139,17	67,34	0	0	0	0	0	0	346,96	207,79	1504	1364,83	401,38	4,71	110,97	97,39	87,46	110,04	147,98	9,02	28,73	0	182,7	2,51	869,82	48301	0	0	0
483	48302	0	0	48301	483	48302	0	0	53	0	5	2377,03	2	0	0	3	101	1	1	3	2	1	1	10	10	1334,31	0	0	0	977,78	0	0	0	66,72	133,43	0	0	1334,31	1267,59	289,82	0	0	0	0	120	109	0	0	0	0	1334,31	1334,31	289,82	66,72	0	133,43	0	0	0	0	0	977,78	977,78	977,78	0	200,15	0	0	0	0	0	0	977,78	977,78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48301	0	0	1
483	48303	48302	48301	0	483	48303	0	0	19	1	5	2377,03	1	0	0	3	101	1	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48301	0	0	0
484	48401	0	0	48402	484	48401	762,95	820,19	43	1	0	329,38	2	1	0	3	101	1	0	2	6	1	0	1	1	0	647,41	60,15	1199,98	557,75	0	0	0	0	0	0	682,56	0	682,56	143,56	78,17	2	3	0	120	109	5,65	6	2,45	1	707,56	707,56	143,56	0	0	0	0	0	0	0	0	564	485,84	564	78,17	0	0	0	0	0	0	0	564	485,84	762,95	684,78	231,71	2,17	56,61	44,98	40,37	50,33	79,83	4,16	13,27	0	137,43	1,16	488,55	48401	0	0	0
484	48402	0	0	48401	484	48402	0	0	41	0	0	329,38	2	0	0	3	101	1	0	2	5	0	0	5	5	0	434,74	0	603,62	416,63	0	0	0	0	0	0	434,74	0	434,74	81,6	0	0	0	0	120	109	0	0	0	0	434,74	434,74	81,6	0	0	0	0	0	0	0	0	353,14	353,14	353,14	0	0	0	0	0	0	0	0	353,14	353,14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48401	0	0	1
484	48403	48402	48401	0	484	48403	0	0	19	1	0	329,38	1	0	0	3	101	1	0	3	5	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48401	0	0	0
484	48404	48402	48401	0	484	48404	0	0	18	1	0	329,38	1	0	0	3	101	1	0	3	5	0	0	4	4	179,84	0	0	0	179,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	179,84	179,84	0	0	0	0	0	0	0	0	0	179,84	179,84	179,84	0	0	0	0	0	0	0	0	179,84	179,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48401	0	0	0
484	48405	48402	48401	0	484	48405	0	0	16	0	3	329,38	1	0	0	1	101	1	0	1	9	0	0	5	5	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48401	1	0	0
484	48406	48402	48401	0	484	48406	0	0	11	1	2	329,38	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48401	1	0	0
485	48501	48507	0	48502	485	48501	614,65	608,41	62	1	0	141,9	1	1	0	2	101	1	0	2	6	0	0	1	1	0	399,39	114,24	872,28	412,31	0	0	0	0	0	0	488,63	0	488,63	95,07	57,93	2	3	0	120	109	6,35	7	2,65	1	513,63	513,63	95,07	0	0	0	0	0	0	0	0	418,56	360,63	418,56	57,93	0	0	0	0	0	0	0	418,56	360,63	614,65	556,73	176,68	1,43	38,16	29,62	26,6	32,81	61,68	2,74	8,74	0	119,5	0,76	362,04	48501	0	0	0
485	48502	0	0	48501	485	48502	0	0	55	0	0	141,9	1	0	0	2	101	1	0	1	9	0	0	1	1	0	0	0	0	70	0	70	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	70	0	0	70	70	70	70	0	0	0	70	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48501	0	0	1
485	48503	48502	48501	0	485	48503	0	0	37	0	0	141,9	3	0	0	2	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48501	0	0	0
485	48504	48502	48501	48505	485	48504	0	0	26	1	0	141,9	1	0	0	2	101	1	0	3	6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48501	0	0	0
485	48505	0	0	48504	485	48505	0	0	23	0	0	141,9	1	0	0	3	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48501	0	0	0
485	48506	48505	48504	0	485	48506	0	0	12	1	2	141,9	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48501	1	0	0
485	48507	0	0	0	485	48507	0	0	97	0	0	141,9	5	0	1	0	101	1	0	8	-1	-1	0	0	0	0	0	0	0	70	0	70	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	70	0	0	70	70	70	70	0	0	0	70	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48501	0	0	0
486	48601	0	0	0	486	48601	327,17	327,18	40	0	0	415,27	3	1	0	2	101	1	0	2	9	0	0	8	8	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0	31,43	2	1	1	120	109	4,65	6	2,45	1	0	0	0	0	0	0	0	350	0	0	350	350	318,57	350	31,43	0	0	350	0	0	0	0	350	318,57	327,17	295,74	87,06	0,91	20,31	18,79	16,88	18,94	31,79	1,74	5,55	0	56,41	0,48	196,44	48601	0	1	0
486	48602	48601	0	0	486	48602	0	0	21	0	3	415,27	3	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48601	0	1	0
486	48603	48601	0	0	486	48603	0	0	17	1	3	415,27	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48601	1	0	0
486	48604	48601	0	0	486	48604	0	0	12	1	2	415,27	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48601	1	0	0
486	48605	48601	0	0	486	48605	0	0	10	0	2	415,27	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48601	1	0	0
486	48606	48602	0	0	486	48606	0	0	3	1	0	415,27	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48601	1	0	0
487	48701	0	0	48702	487	48701	723,45	723,45	28	1	3	952,8	1	1	0	1	101	1	0	3	5	1	1	9	9	793,61	0	0	0	592,53	0	0	0	39,68	79,36	0	0	793,61	753,93	161,4	68,06	3	2	0	120	109	3,9	5	2,24	1	793,61	793,61	161,4	39,68	0	79,36	0	0	0	0	0	592,53	524,47	592,53	68,06	119,04	0	0	0	0	0	0	592,53	524,47	723,45	655,38	188,4	2,12	52,1	44	39,51	50,81	60,38	4,08	12,98	0	120,02	1,14	425,4	48701	0	0	0
487	48702	0	0	48701	487	48702	0	0	26	0	0	952,8	1	0	0	3	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48701	0	0	1
487	48703	48702	48701	0	487	48703	0	0	10	1	2	952,8	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48701	1	0	0
487	48704	48702	48701	0	487	48704	0	0	5	1	1	952,8	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48701	1	0	0
487	48705	48702	48701	0	487	48705	0	0	4	0	0	952,8	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48701	1	0	0
488	48801	0	0	0	488	48801	401,89	401,89	76	0	0	265,53	3	1	1	2	101	1	0	8	-1	-1	0	0	0	0	0	0	0	500	430	70	0	0	0	0	0	0	0	0	37,63	2	1	1	120	109	3,6	5	2,24	1	0	0	0	0	0	0	0	500	0	0	500	500	462,37	500	37,63	0	0	500	0	0	0	0	500	462,37	401,89	364,26	105,72	1,08	31,92	22,42	20,14	28,08	38,22	2,08	6,61	0	63,3	0,58	235,16	48801	0	1	0
488	48802	0	0	0	488	48802	0	0	23	0	0	265,53	1	0	0	3	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48801	0	0	0
488	48803	48801	0	0	488	48803	0	0	3	1	0	265,53	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48801	1	0	0
488	48804	48801	0	0	488	48804	0	0	1	0	0	265,53	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48801	1	0	0
488	48805	0	0	0	488	48805	0	0	27	1	0	265,53	1	0	0	3	101	1	0	3	9	0	0	3	3	231,33	0	0	0	231,33	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	231,33	231,33	0	0	0	0	0	0	0	0	0	231,33	231,33	231,33	0	0	0	0	0	0	0	0	231,33	231,33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48801	0	0	0
489	48901	0	0	48902	489	48901	655,02	655,02	29	1	0	2926,34	1	1	0	3	101	1	1	3	8	1	0	2	2	367,4	0	0	0	288,86	0	0	0	18,37	36,74	0	0	367,4	349,03	60,17	60,65	3	2	0	120	109	4,6	6	2,45	1	367,4	367,4	60,17	18,37	0	36,74	0	0	0	0	0	288,86	228,2	288,86	60,65	55,11	0	0	0	0	0	0	288,86	228,2	655,02	594,36	172,15	2,01	49,09	41,59	37,34	46,44	66,01	3,85	12,26	0	81,81	1,08	379,09	48901	0	0	0
489	48902	0	0	48901	489	48902	0	0	28	0	0	2926,34	1	0	0	2	101	1	1	3	9	0	0	12	12	405,53	0	0	0	405,53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	405,53	405,53	0	0	0	0	0	0	0	0	0	405,53	405,53	405,53	0	0	0	0	0	0	0	0	405,53	405,53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48901	0	0	1
489	48903	48902	48901	0	489	48903	0	0	11	1	0	2926,34	1	0	0	2	101	1	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48901	1	0	0
489	48904	48902	48901	0	489	48904	0	0	9	0	0	2926,34	1	0	0	2	101	1	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48901	1	0	0
